Num,Acct,Acct1,Type,Date,Num,Name,Memo,Split,Debit,Credit
4793,Insurance,Owner's Health Insurance,Check,01/25/2018,5017,Health Insurance Co.,Jan07,Company Checking Account,356.00,
4794,Insurance,Owner's Health Insurance,Check,02/26/2018,5048,Health Insurance Co.,Feb07,Company Checking Account,356.00,
4795,Insurance,Owner's Health Insurance,Check,03/26/2018,5073,Health Insurance Co.,Employee Health Insurance Policy#258BVF4,Company Checking Account,356.00,
4796,Insurance,Owner's Health Insurance,Check,04/25/2018,5099,Health Insurance Co.,Petty Cash,Company Checking Account,356.00,
4797,Insurance,Owner's Health Insurance,Check,05/25/2018,5125,Health Insurance Co.,July07,Company Checking Account,356.00,
4798,Insurance,Owner's Health Insurance,Check,06/25/2018,5151,Health Insurance Co.,June07,Company Checking Account,356.00,
4799,Insurance,Owner's Health Insurance,Check,07/25/2018,5180,Health Insurance Co.,Aug07,Company Checking Account,356.00,
4800,Insurance,Owner's Health Insurance,Check,08/24/2018,5213,Health Insurance Co.,Employee Health Insurance Policy#258BVF4,Company Checking Account,356.00,
4801,Insurance,Owner's Health Insurance,Check,09/25/2018,5235,Health Insurance Co.,Employee Health Insurance Policy#258BVF4,Company Checking Account,356.00,
4802,Insurance,Owner's Health Insurance,Check,10/25/2018,5262,Health Insurance Co.,Oct07,Company Checking Account,356.00,
4803,Insurance,Owner's Health Insurance,Check,11/26/2018,5288,Health Insurance Co.,Nov07,Company Checking Account,356.00,
4804,Insurance,Owner's Health Insurance,Check,12/27/2018,5310,Health Insurance Co.,Dec07,Company Checking Account,356.00,
4807,Insurance,Professional Liability Insuranc,General Journal,02/28/2018,PPDIns,,Feb 03  Ins. Expense,Prepaid Insurance,625.00,
4808,Insurance,Professional Liability Insuranc,General Journal,03/31/2018,PPDIns,,Mar 03  Ins. Expense,Prepaid Insurance,625.00,
4809,Insurance,Professional Liability Insuranc,General Journal,04/30/2018,PPDIns,,Apr 03  Ins. Expense,Prepaid Insurance,625.00,
4810,Insurance,Professional Liability Insuranc,General Journal,05/31/2018,PPDIns,,May 03  Ins. Expense,Prepaid Insurance,625.00,
4811,Insurance,Professional Liability Insuranc,General Journal,06/30/2018,PPDIns,,June 03  Ins. Expense,Prepaid Insurance,625.00,
4812,Insurance,Professional Liability Insuranc,General Journal,07/31/2018,PPDIns,,July 03  Ins. Expense,Prepaid Insurance,625.00,
4813,Insurance,Professional Liability Insuranc,General Journal,08/31/2018,PPDIns,,Aug 03  Ins. Expense,Prepaid Insurance,625.00,
4814,Insurance,Professional Liability Insuranc,General Journal,09/30/2018,PPDIns,,Sept 03  Ins. Expense,Prepaid Insurance,625.00,
4815,Insurance,Professional Liability Insuranc,General Journal,10/31/2018,PPDIns,,Oct 03  Ins. Expense,Prepaid Insurance,625.00,
4816,Insurance,Professional Liability Insuranc,General Journal,11/30/2018,PPDIns,,Nov 03  Ins. Expense,Prepaid Insurance,625.00,
4817,Insurance,Professional Liability Insuranc,General Journal,12/31/2018,PPDIns,,Dec 03  Ins. Expense,Prepaid Insurance,625.00,
4820,Insurance,Worker's Compensation,Check,01/25/2018,5013,Gretton Insurance Co.,Policy #87023,Company Checking Account,127.67,
4821,Insurance,Worker's Compensation,Check,01/25/2018,5013,Gretton Insurance Co.,Policy#87023,Company Checking Account,104.17,
4822,Insurance,Worker's Compensation,Check,02/05/2018,5030,Gretton Insurance Co.,Policy #87023,Company Checking Account,127.67,
4823,Insurance,Worker's Compensation,Check,02/05/2018,5030,Gretton Insurance Co.,Policy#87023,Company Checking Account,104.17,
4824,Insurance,Worker's Compensation,Check,03/05/2018,5061,Gretton Insurance Co.,Policy #87023,Company Checking Account,127.67,
4825,Insurance,Worker's Compensation,Check,03/05/2018,5061,Gretton Insurance Co.,Policy#87023,Company Checking Account,104.17,
4826,Insurance,Worker's Compensation,Check,04/04/2018,5080,Gretton Insurance Co.,Policy #87023,Company Checking Account,127.67,
4827,Insurance,Worker's Compensation,Check,04/04/2018,5080,Gretton Insurance Co.,Policy#87023,Company Checking Account,104.17,
4828,Insurance,Worker's Compensation,Check,05/04/2018,5108,Gretton Insurance Co.,Policy #87023,Company Checking Account,127.67,
4829,Insurance,Worker's Compensation,Check,05/04/2018,5108,Gretton Insurance Co.,Policy#87023,Company Checking Account,104.17,
4830,Insurance,Worker's Compensation,Check,06/04/2018,5137,Gretton Insurance Co.,Policy #87023,Company Checking Account,127.67,
4831,Insurance,Worker's Compensation,Check,06/04/2018,5137,Gretton Insurance Co.,Policy#87023,Company Checking Account,104.17,
4832,Insurance,Worker's Compensation,Check,07/03/2018,5162,Gretton Insurance Co.,Policy #87023,Company Checking Account,127.67,
4833,Insurance,Worker's Compensation,Check,07/03/2018,5162,Gretton Insurance Co.,Policy#87023,Company Checking Account,104.17,
4834,Insurance,Worker's Compensation,Check,08/03/2018,5192,Gretton Insurance Co.,Policy #87023,Company Checking Account,127.67,
4835,Insurance,Worker's Compensation,Check,08/03/2018,5192,Gretton Insurance Co.,Policy#87023,Company Checking Account,104.17,
4836,Insurance,Worker's Compensation,Check,09/04/2018,5222,Gretton Insurance Co.,Policy #87023,Company Checking Account,127.67,
4837,Insurance,Worker's Compensation,Check,09/04/2018,5222,Gretton Insurance Co.,Policy#87023,Company Checking Account,104.17,
4838,Insurance,Worker's Compensation,Check,10/04/2018,5246,Gretton Insurance Co.,Policy #87023,Company Checking Account,127.67,
4839,Insurance,Worker's Compensation,Check,10/04/2018,5246,Gretton Insurance Co.,Policy#87023,Company Checking Account,104.17,
4840,Insurance,Worker's Compensation,Check,11/05/2018,5272,Gretton Insurance Co.,Policy #87023,Company Checking Account,127.67,
4841,Insurance,Worker's Compensation,Check,11/05/2018,5272,Gretton Insurance Co.,Policy#87023,Company Checking Account,104.17,
4842,Insurance,Worker's Compensation,Check,12/04/2018,5297,Gretton Insurance Co.,Policy #87023,Company Checking Account,127.67,
4843,Insurance,Worker's Compensation,Check,12/04/2018,5297,Gretton Insurance Co.,Policy#87023,Company Checking Account,104.17,
4849,Maintenance/Janitorial,Total Insurance - Other,Check,01/31/2018,5024,Jeff's Janitorial,Jan07,Company Checking Account,200.00,
4850,Maintenance/Janitorial,Total Insurance - Other,Check,02/28/2018,5053,Jeff's Janitorial,Feb07,Company Checking Account,200.00,
4851,Maintenance/Janitorial,Total Insurance - Other,Check,03/30/2018,5077,Jeff's Janitorial,Mar07,Company Checking Account,200.00,
4852,Maintenance/Janitorial,Total Insurance - Other,Check,04/23/2018,5096,Jeff's Janitorial,supplies,Company Checking Account,157.00,
4853,Maintenance/Janitorial,Total Insurance - Other,Check,04/30/2018,5106,Jeff's Janitorial,Apr07,Company Checking Account,200.00,
4854,Maintenance/Janitorial,Total Insurance - Other,Check,05/31/2018,5131,Jeff's Janitorial,May07,Company Checking Account,200.00,
4855,Maintenance/Janitorial,Total Insurance - Other,Check,06/29/2018,5157,Jeff's Janitorial,June07,Company Checking Account,200.00,
4856,Maintenance/Janitorial,Total Insurance - Other,Check,07/23/2018,5173,Jeff's Janitorial,supplies,Company Checking Account,127.50,
4857,Maintenance/Janitorial,Total Insurance - Other,Check,07/31/2018,5188,Jeff's Janitorial,July07,Company Checking Account,200.00,
4858,Maintenance/Janitorial,Total Insurance - Other,Check,08/31/2018,5215,Jeff's Janitorial,Aug07,Company Checking Account,200.00,
4859,Maintenance/Janitorial,Total Insurance - Other,Check,09/28/2018,5240,Jeff's Janitorial,Sept07,Company Checking Account,200.00,
4860,Maintenance/Janitorial,Total Insurance - Other,Check,10/22/2018,5258,Jeff's Janitorial,supplies,Company Checking Account,157.45,
4861,Maintenance/Janitorial,Total Insurance - Other,Check,10/31/2018,5267,Jeff's Janitorial,Oct07,Company Checking Account,200.00,
4862,Maintenance/Janitorial,Total Insurance - Other,Check,11/30/2018,5293,Jeff's Janitorial,Nov07,Company Checking Account,200.00,
4863,Maintenance/Janitorial,Total Insurance - Other,Check,12/31/2018,5317,Jeff's Janitorial,Dec07,Company Checking Account,200.00,
4866,Marketing Expense,Total Insurance - Other,Bill,04/02/2018,156098,Printing Shop,Marketing materials,Accounts Payable,285.00,
4867,Marketing Expense,Total Insurance - Other,Check,08/20/2018,5200,Winkon Public Relations,Annual Campaign,Company Checking Account,4500.00,
4868,Marketing Expense,Total Insurance - Other,Bill,11/01/2018,160321,Printing Shop,Marketing materials,Accounts Payable,197.00,
4871,Meals and Entertainment,Total Insurance - Other,Check,01/25/2018,5012,"King, Vicki",Client lunch,Company Checking Account,55.00,
4872,Meals and Entertainment,Total Insurance - Other,Check,01/31/2018,5023,Jonathan Graham (reimbursments),13103 Expense Report,Company Checking Account,45.72,
4873,Meals and Entertainment,Total Insurance - Other,Credit Card Charge,02/12/2018,CC,Jenny's Cafe,lunch with Jonathan,QuickBooks Credit Card,32.09,
4874,Meals and Entertainment,Total Insurance - Other,Credit Card Charge,02/18/2018,1256935,Vin's Restaurant,Lunch with Crimson,QuickBooks Credit Card,56.00,
4875,Meals and Entertainment,Total Insurance - Other,Check,02/22/2018,5038,Deborah Wood (Owner),Petty Cash,Company Checking Account,77.47,
4876,Meals and Entertainment,Total Insurance - Other,Credit Card Charge,02/28/2018,cc,Jenny's Cafe,lunch,QuickBooks Credit Card,35.97,
4877,Meals and Entertainment,Total Insurance - Other,Credit Card Charge,03/28/2018,125385,Local Restaurant,Staff lunch with Society Corp,QuickBooks Credit Card,51.00,
4878,Meals and Entertainment,Total Insurance - Other,Check,04/23/2018,5093,Jonathan Graham (reimbursments),3103 Expense Report,Company Checking Account,27.08,
4879,Meals and Entertainment,Total Insurance - Other,Check,04/23/2018,5089,"King, Vicki",Client lunch,Company Checking Account,12.36,
4880,Meals and Entertainment,Total Insurance - Other,Credit Card Charge,04/28/2018,cc,Jenny's Cafe,lunch,QuickBooks Credit Card,35.97,
4881,Meals and Entertainment,Total Insurance - Other,Credit Card Charge,05/20/2018,cc,Jenny's Cafe,lunch brough in for everyone,QuickBooks Credit Card,80.09,
4882,Meals and Entertainment,Total Insurance - Other,Check,05/22/2018,5118,Deborah Wood (Owner),Petty Cash,Company Checking Account,91.47,
4883,Meals and Entertainment,Total Insurance - Other,Check,07/23/2018,5170,Jonathan Graham (reimbursments),63003 Expense Report,Company Checking Account,78.96,
4884,Meals and Entertainment,Total Insurance - Other,Check,07/23/2018,5171,"King, Vicki",63003 Exp Rpt,Company Checking Account,15.63,
4885,Meals and Entertainment,Total Insurance - Other,Check,07/23/2018,5172,Deborah Wood (Owner),63003 Exp Report,Company Checking Account,62.57,
4886,Meals and Entertainment,Total Insurance - Other,Check,08/22/2018,5209,Deborah Wood (Owner),Petty Cash,Company Checking Account,69.77,
4887,Meals and Entertainment,Total Insurance - Other,Check,10/22/2018,5255,"King, Vicki",93003 Exp Rpt,Company Checking Account,32.16,
4888,Meals and Entertainment,Total Insurance - Other,Check,10/22/2018,5257,Deborah Wood (Owner),93007 Expense Report,Company Checking Account,98.94,
4889,Meals and Entertainment,Total Insurance - Other,Check,11/22/2018,5279,Jonathan Graham (reimbursments),93003 Exp Rpt,Company Checking Account,58.96,
4890,Meals and Entertainment,Total Insurance - Other,Check,11/22/2018,5283,Deborah Wood (Owner),Petty Cash,Company Checking Account,96.14,
4891,Meals and Entertainment,Total Insurance - Other,Credit Card Charge,12/19/2018,125963321,Local Restaurant,Company Holiday Party,QuickBooks Credit Card,263.00,
4894,Office Equipment,Total Insurance - Other,Check,01/25/2018,5015,Pace Shipping Supplies,postage meter rental,Company Checking Account,25.00,
4895,Office Equipment,Total Insurance - Other,Check,02/22/2018,5042,Lincoln Office Equip.,Fax machine,Company Checking Account,450.00,
4896,Office Equipment,Total Insurance - Other,Check,02/26/2018,5049,Pace Shipping Supplies,postage meter rental,Company Checking Account,25.00,
4897,Office Equipment,Total Insurance - Other,Check,03/26/2018,5072,Pace Shipping Supplies,postage meter rental,Company Checking Account,25.00,
4898,Office Equipment,Total Insurance - Other,Check,04/25/2018,5098,Pace Shipping Supplies,postage meter rental,Company Checking Account,25.00,
4899,Office Equipment,Total Insurance - Other,Check,05/25/2018,5126,Pace Shipping Supplies,postage meter rental,Company Checking Account,25.00,
4900,Office Equipment,Total Insurance - Other,Check,06/22/2018,5145,Lincoln Office Equip.,Printer,Company Checking Account,350.00,
4901,Office Equipment,Total Insurance - Other,Check,06/25/2018,5153,Pace Shipping Supplies,postage meter rental,Company Checking Account,25.00,
4902,Office Equipment,Total Insurance - Other,Check,07/25/2018,5181,Pace Shipping Supplies,postage meter rental,Company Checking Account,25.00,
4903,Office Equipment,Total Insurance - Other,Check,08/24/2018,5211,Pace Shipping Supplies,postage meter rental,Company Checking Account,25.00,
4904,Office Equipment,Total Insurance - Other,Check,09/25/2018,5237,Pace Shipping Supplies,postage meter rental,Company Checking Account,25.00,
4905,Office Equipment,Total Insurance - Other,Check,10/25/2018,5263,Pace Shipping Supplies,postage meter rental,Company Checking Account,25.00,
4906,Office Equipment,Total Insurance - Other,Check,11/26/2018,5286,Pace Shipping Supplies,postage meter rental,Company Checking Account,25.00,
4907,Office Equipment,Total Insurance - Other,Check,12/27/2018,5311,Pace Shipping Supplies,postage meter rental,Company Checking Account,25.00,
4912,Postage and Delivery,Total Insurance - Other,Check,01/22/2018,5009,Fisse Fast Package Delivery,ACCT# 256044025,Company Checking Account,78.00,
4913,Postage and Delivery,Total Insurance - Other,Check,02/22/2018,5045,Postmaster,postage,Company Checking Account,54.00,
4914,Postage and Delivery,Total Insurance - Other,Check,02/22/2018,5046,Fisse Fast Package Delivery,ACCT# 256044025,Company Checking Account,78.00,
4915,Postage and Delivery,Total Insurance - Other,Check,03/22/2018,5071,Fisse Fast Package Delivery,ACCT# 256044025,Company Checking Account,78.00,
4916,Postage and Delivery,Total Insurance - Other,Check,04/23/2018,5097,Fisse Fast Package Delivery,ACCT# 256044025,Company Checking Account,78.00,
4917,Postage and Delivery,Total Insurance - Other,Check,05/22/2018,5121,Fisse Fast Package Delivery,ACCT# 256044025,Company Checking Account,78.00,
4918,Postage and Delivery,Total Insurance - Other,Check,06/22/2018,5146,Fisse Fast Package Delivery,ACCT# 256044025,Company Checking Account,78.00,
4919,Postage and Delivery,Total Insurance - Other,Check,07/23/2018,5174,Fisse Fast Package Delivery,ACCT# 256044025,Company Checking Account,78.00,
4920,Postage and Delivery,Total Insurance - Other,Check,08/22/2018,5207,Postmaster,postage,Company Checking Account,54.00,
4921,Postage and Delivery,Total Insurance - Other,Check,08/22/2018,5208,Fisse Fast Package Delivery,ACCT# 256044025,Company Checking Account,78.00,
4922,Postage and Delivery,Total Insurance - Other,Check,09/21/2018,5232,Fisse Fast Package Delivery,ACCT# 256044025,Company Checking Account,78.00,
4923,Postage and Delivery,Total Insurance - Other,Check,10/22/2018,5259,Fisse Fast Package Delivery,ACCT# 256044025,Company Checking Account,78.00,
4924,Postage and Delivery,Total Insurance - Other,Check,11/22/2018,5284,Postmaster,postage,Company Checking Account,54.00,
4925,Postage and Delivery,Total Insurance - Other,Check,11/22/2018,5282,Fisse Fast Package Delivery,ACCT# 256044025,Company Checking Account,78.00,
4926,Postage and Delivery,Total Insurance - Other,Check,12/21/2018,5308,Fisse Fast Package Delivery,ACCT# 256044025,Company Checking Account,78.00,
4934,Professional Fees,Accounting Fees,Check,01/01/2018,5000,Online Accounting,Set up QuickBooks file,Company Checking Account,225.00,
4935,Professional Fees,Accounting Fees,Credit Card Charge,04/15/2018,cc,Online Accounting,Quarterly checkup,QuickBooks Credit Card,255.00,
4936,Professional Fees,Accounting Fees,Check,05/22/2018,5119,Accounting Firm,2006 Tax Returns,Company Checking Account,1554.00,
4937,Professional Fees,Accounting Fees,Credit Card Charge,07/15/2018,cc,Online Accounting,Quarterly checkup,QuickBooks Credit Card,255.00,
4938,Professional Fees,Accounting Fees,Credit Card Charge,10/15/2018,cc,Online Accounting,Quarterly checkup,QuickBooks Credit Card,255.00,
4941,Professional Fees,Legal Fees,Check,02/22/2018,5040,Legal Firm,ACCT#400259,Company Checking Account,400.00,
4942,Professional Fees,Legal Fees,Check,09/21/2018,5230,Legal Firm,ACCT#400259,Company Checking Account,200.00,
4945,Professional Fees,Payroll Service Fees,Check,01/25/2018,5014,Payroll Service Co.,Jan Payroll Fee,Company Checking Account,127.08,
4946,Professional Fees,Payroll Service Fees,Check,02/26/2018,5050,Payroll Service Co.,Payroll Fee,Company Checking Account,132.00,
4947,Professional Fees,Payroll Service Fees,Check,03/26/2018,5074,Payroll Service Co., Payroll Fee,Company Checking Account,135.60,
4948,Professional Fees,Payroll Service Fees,Check,04/26/2018,5101,Payroll Service Co., Payroll Fee,Company Checking Account,142.00,
4949,Professional Fees,Payroll Service Fees,Check,05/25/2018,5127,Payroll Service Co., Payroll Fee,Company Checking Account,129.00,
4950,Professional Fees,Payroll Service Fees,Check,06/25/2018,5152,Payroll Service Co., Payroll Fee,Company Checking Account,123.08,
4951,Professional Fees,Payroll Service Fees,Check,07/25/2018,5183,Payroll Service Co., Payroll Fee,Company Checking Account,124.08,
